,county,total_case_count,date
10105,Del Norte,37.0,5/29/2020
10106,Del Norte,37.0,5/30/2020
10107,Del Norte,37.0,5/31/2020
10108,Del Norte,38.0,6/1/2020
10109,Del Norte,39.0,6/2/2020
10110,Del Norte,39.0,6/3/2020
10111,Del Norte,45.0,6/4/2020
10112,Del Norte,45.0,6/5/2020
10113,Del Norte,45.0,6/6/2020
10114,Del Norte,45.0,6/7/2020
10115,Del Norte,45.0,6/8/2020
10116,Del Norte,45.0,6/9/2020
10117,Del Norte,45.0,6/10/2020
10118,Del Norte,45.0,6/11/2020
10119,Del Norte,45.0,6/12/2020
10120,Del Norte,45.0,6/13/2020
10121,Del Norte,45.0,6/14/2020
10122,Del Norte,45.0,6/15/2020
10123,Del Norte,45.0,6/16/2020
10124,Del Norte,45.0,6/17/2020
10125,Del Norte,46.0,6/18/2020
10126,Del Norte,46.0,6/19/2020
10127,Del Norte,46.0,6/20/2020
10128,Del Norte,46.0,6/21/2020
10129,Del Norte,46.0,6/22/2020
10130,Del Norte,46.0,6/23/2020
10131,Del Norte,47.0,6/24/2020
10132,Del Norte,47.0,6/25/2020
10133,Del Norte,47.0,6/26/2020
10134,Del Norte,47.0,6/27/2020
10135,Del Norte,47.0,6/28/2020
10136,Del Norte,47.0,6/29/2020
10137,Del Norte,49.0,6/30/2020
10138,Del Norte,50.0,7/1/2020
10139,Del Norte,50.0,7/2/2020
10140,Del Norte,50.0,7/3/2020
10141,Del Norte,50.0,7/4/2020
10142,Del Norte,57.0,7/5/2020
10143,Del Norte,57.0,7/6/2020
10144,Del Norte,57.0,7/7/2020
10145,Del Norte,57.0,7/8/2020
10146,Del Norte,57.0,7/9/2020
10147,Del Norte,57.0,7/10/2020
10148,Del Norte,59.0,7/11/2020
10149,Del Norte,59.0,7/12/2020
10150,Del Norte,59.0,7/13/2020
10151,Del Norte,60.0,7/14/2020
10152,Del Norte,60.0,7/15/2020
10153,Del Norte,60.0,7/16/2020
10154,Del Norte,60.0,7/17/2020
10155,Del Norte,61.0,7/18/2020
10156,Del Norte,61.0,7/19/2020
10157,Del Norte,61.0,7/20/2020
10158,Del Norte,66.0,7/21/2020
10159,Del Norte,66.0,7/22/2020
10160,Del Norte,66.0,7/23/2020
10161,Del Norte,66.0,7/24/2020
10162,Del Norte,67.0,7/25/2020
10163,Del Norte,67.0,7/26/2020
10164,Del Norte,67.0,7/27/2020
10165,Del Norte,68.0,7/28/2020
10166,Del Norte,68.0,7/29/2020
10167,Del Norte,68.0,7/30/2020
10168,Del Norte,68.0,7/31/2020
10169,Del Norte,68.0,8/1/2020
10170,Del Norte,68.0,8/2/2020
10171,Del Norte,68.0,8/3/2020
10172,Del Norte,69.0,8/4/2020
10173,Del Norte,69.0,8/5/2020
10174,Del Norte,69.0,8/6/2020
10175,Del Norte,69.0,8/7/2020
10176,Del Norte,69.0,8/8/2020
10177,Del Norte,69.0,8/9/2020
10178,Del Norte,69.0,8/10/2020
10179,Del Norte,73.0,8/11/2020
10180,Del Norte,74.0,8/12/2020
10181,Del Norte,74.0,8/13/2020
10182,Del Norte,76.0,8/14/2020
10183,Del Norte,77.0,8/15/2020
10184,Del Norte,77.0,8/16/2020
10185,Del Norte,77.0,8/17/2020
10186,Del Norte,78.0,8/18/2020
10187,Del Norte,78.0,8/19/2020
10188,Del Norte,78.0,8/20/2020
10189,Del Norte,78.0,8/21/2020
10190,Del Norte,80.0,8/22/2020
10191,Del Norte,80.0,8/23/2020
10192,Del Norte,80.0,8/24/2020
10193,Del Norte,83.0,8/25/2020
10194,Del Norte,86.0,8/26/2020
10195,Del Norte,107.0,8/27/2020
10196,Del Norte,107.0,8/28/2020
10197,Del Norte,108.0,8/29/2020
10198,Del Norte,108.0,8/30/2020
10199,Del Norte,108.0,8/31/2020
10200,Del Norte,108.0,9/1/2020
10201,Del Norte,109.0,9/2/2020
10202,Del Norte,109.0,9/3/2020
10203,Del Norte,109.0,9/4/2020
10204,Del Norte,109.0,9/5/2020
10205,Del Norte,109.0,9/6/2020
10206,Del Norte,109.0,9/7/2020
10207,Del Norte,109.0,9/8/2020
10208,Del Norte,109.0,9/9/2020
10209,Del Norte,112.0,9/10/2020
10210,Del Norte,115.0,9/11/2020
10211,Del Norte,116.0,9/12/2020
10212,Del Norte,116.0,9/13/2020
10213,Del Norte,116.0,9/14/2020
10214,Del Norte,129.0,9/15/2020
10215,Del Norte,131.0,9/16/2020
10216,Del Norte,131.0,9/17/2020
10217,Del Norte,131.0,9/18/2020
10218,Del Norte,132.0,9/19/2020
10219,Del Norte,132.0,9/20/2020
10220,Del Norte,132.0,9/21/2020
10221,Del Norte,137.0,9/22/2020
10222,Del Norte,137.0,9/23/2020
10223,Del Norte,137.0,9/24/2020
10224,Del Norte,138.0,9/25/2020
10225,Del Norte,138.0,9/26/2020
10226,Del Norte,138.0,9/27/2020
10227,San Bernardino,3.0,3/18/2020
10228,San Bernardino,7.0,3/19/2020
10229,San Bernardino,9.0,3/20/2020
10230,San Bernardino,13.0,3/21/2020
10231,San Bernardino,16.0,3/22/2020
10232,San Bernardino,17.0,3/23/2020
10233,San Bernardino,27.0,3/24/2020
10234,San Bernardino,46.0,3/25/2020
10235,San Bernardino,57.0,3/26/2020
10236,San Bernardino,77.0,3/27/2020
10237,San Bernardino,81.0,3/28/2020
10238,San Bernardino,94.0,3/29/2020
10239,San Bernardino,145.0,3/30/2020
10240,San Bernardino,193.0,3/31/2020
10241,San Bernardino,245.0,4/1/2020
10242,San Bernardino,335.0,4/2/2020
10243,San Bernardino,356.0,4/3/2020
10244,San Bernardino,373.0,4/4/2020
10245,San Bernardino,375.0,4/5/2020
10246,San Bernardino,550.0,4/6/2020
10247,San Bernardino,554.0,4/7/2020
10248,San Bernardino,635.0,4/8/2020
10249,San Bernardino,717.0,4/9/2020
10250,San Bernardino,779.0,4/10/2020
10251,San Bernardino,826.0,4/11/2020
10252,San Bernardino,827.0,4/12/2020
10253,San Bernardino,925.0,4/13/2020
10254,San Bernardino,933.0,4/14/2020
10255,San Bernardino,1063.0,4/15/2020
10256,San Bernardino,1143.0,4/16/2020
10257,San Bernardino,1229.0,4/17/2020
10258,San Bernardino,1255.0,4/18/2020
10259,San Bernardino,1262.0,4/19/2020
10260,San Bernardino,1344.0,4/20/2020
10261,San Bernardino,1499.0,4/21/2020
10262,San Bernardino,1564.0,4/22/2020
10263,San Bernardino,1604.0,4/23/2020
10264,San Bernardino,1667.0,4/24/2020
10265,San Bernardino,1675.0,4/25/2020
10266,San Bernardino,1681.0,4/26/2020
10267,San Bernardino,1742.0,4/27/2020
10268,San Bernardino,1891.0,4/28/2020
10269,San Bernardino,1975.0,4/29/2020
10270,San Bernardino,2020.0,4/30/2020
10271,San Bernardino,2084.0,5/1/2020
10272,San Bernardino,2124.0,5/2/2020
10273,San Bernardino,2123.0,5/3/2020
10274,San Bernardino,2184.0,5/4/2020
10275,San Bernardino,2345.0,5/5/2020
10276,San Bernardino,2426.0,5/6/2020
10277,San Bernardino,2522.0,5/7/2020
10278,San Bernardino,2631.0,5/8/2020
10279,San Bernardino,2825.0,5/9/2020
10280,San Bernardino,2910.0,5/10/2020
10281,San Bernardino,2945.0,5/11/2020
10282,San Bernardino,2997.0,5/12/2020
10283,San Bernardino,3064.0,5/13/2020
10284,San Bernardino,3149.0,5/14/2020
10285,San Bernardino,3225.0,5/15/2020
10286,San Bernardino,3362.0,5/16/2020
10287,San Bernardino,3467.0,5/17/2020
10288,San Bernardino,3558.0,5/18/2020
10289,San Bernardino,3656.0,5/19/2020
10290,San Bernardino,3771.0,5/20/2020
10291,San Bernardino,3950.0,5/21/2020
10292,San Bernardino,4107.0,5/22/2020
10293,San Bernardino,4172.0,5/23/2020
10294,San Bernardino,4262.0,5/24/2020
10295,San Bernardino,4393.0,5/25/2020
10296,San Bernardino,4430.0,5/26/2020
10297,San Bernardino,4708.0,5/27/2020
10298,San Bernardino,4831.0,5/28/2020
10299,San Bernardino,4983.0,5/29/2020
10300,San Bernardino,5122.0,5/30/2020
10301,San Bernardino,5185.0,5/31/2020
10302,San Bernardino,5310.0,6/1/2020
10303,San Bernardino,5438.0,6/2/2020
10304,San Bernardino,5565.0,6/3/2020
10305,San Bernardino,5726.0,6/4/2020
10306,San Bernardino,5869.0,6/5/2020
10307,San Bernardino,5946.0,6/6/2020
10308,San Bernardino,6033.0,6/7/2020
10309,San Bernardino,6122.0,6/8/2020
10310,San Bernardino,6268.0,6/9/2020
10311,San Bernardino,6438.0,6/10/2020
10312,San Bernardino,6509.0,6/11/2020
10313,San Bernardino,6707.0,6/12/2020
10314,San Bernardino,6885.0,6/13/2020
10315,San Bernardino,7015.0,6/14/2020
10316,San Bernardino,7189.0,6/15/2020
10317,San Bernardino,7463.0,6/16/2020
10318,San Bernardino,7670.0,6/17/2020
10319,San Bernardino,8141.0,6/18/2020
10320,San Bernardino,8454.0,6/19/2020
10321,San Bernardino,8718.0,6/20/2020
10322,San Bernardino,8925.0,6/21/2020
10323,San Bernardino,9133.0,6/22/2020
10324,San Bernardino,9771.0,6/23/2020
10325,San Bernardino,10211.0,6/24/2020
10326,San Bernardino,10617.0,6/25/2020
10327,San Bernardino,11162.0,6/26/2020
10328,San Bernardino,11576.0,6/27/2020
10329,San Bernardino,11608.0,6/28/2020
10330,San Bernardino,12191.0,6/29/2020
10331,San Bernardino,12593.0,6/30/2020
10332,San Bernardino,13036.0,7/1/2020
10333,San Bernardino,13185.0,7/2/2020
10334,San Bernardino,14040.0,7/3/2020
10335,San Bernardino,14636.0,7/4/2020
10336,San Bernardino,15026.0,7/5/2020
10337,San Bernardino,15346.0,7/6/2020
10338,San Bernardino,16004.0,7/7/2020
10339,San Bernardino,16510.0,7/8/2020
10340,San Bernardino,17339.0,7/9/2020
10341,San Bernardino,18242.0,7/10/2020
10342,San Bernardino,18907.0,7/11/2020
10343,San Bernardino,19042.0,7/12/2020
10344,San Bernardino,19610.0,7/13/2020
10345,San Bernardino,20489.0,7/14/2020
10346,San Bernardino,21508.0,7/15/2020
10347,San Bernardino,22355.0,7/16/2020
10348,San Bernardino,23057.0,7/17/2020
10349,San Bernardino,23680.0,7/18/2020
10350,San Bernardino,23928.0,7/19/2020
10351,San Bernardino,24226.0,7/20/2020
10352,San Bernardino,25323.0,7/21/2020
10353,San Bernardino,26820.0,7/22/2020
10354,San Bernardino,28121.0,7/23/2020
10355,San Bernardino,28990.0,7/24/2020
10356,San Bernardino,29265.0,7/25/2020
10357,San Bernardino,29545.0,7/26/2020
10358,San Bernardino,29928.0,7/27/2020
10359,San Bernardino,30493.0,7/28/2020
10360,San Bernardino,31168.0,7/29/2020
10361,San Bernardino,32010.0,7/30/2020
10362,San Bernardino,32332.0,7/31/2020
10363,San Bernardino,32947.0,8/1/2020
10364,San Bernardino,33643.0,8/2/2020
10365,San Bernardino,33979.0,8/3/2020
10366,San Bernardino,34215.0,8/4/2020
10367,San Bernardino,34442.0,8/5/2020
10368,San Bernardino,34819.0,8/6/2020
10369,San Bernardino,35200.0,8/7/2020
10370,San Bernardino,35691.0,8/8/2020
10371,San Bernardino,36092.0,8/9/2020
10372,San Bernardino,37367.0,8/10/2020
10373,San Bernardino,38467.0,8/11/2020
10374,San Bernardino,38811.0,8/12/2020
10375,San Bernardino,39395.0,8/13/2020
10376,San Bernardino,40442.0,8/14/2020
10377,San Bernardino,41231.0,8/15/2020
10378,San Bernardino,41724.0,8/16/2020
10379,San Bernardino,42005.0,8/17/2020
10380,San Bernardino,42827.0,8/18/2020
10381,San Bernardino,43224.0,8/19/2020
10382,San Bernardino,43627.0,8/20/2020
10383,San Bernardino,44249.0,8/21/2020
10384,San Bernardino,44803.0,8/22/2020
10385,San Bernardino,45010.0,8/23/2020
10386,San Bernardino,45199.0,8/24/2020
10387,San Bernardino,45544.0,8/25/2020
10388,San Bernardino,45840.0,8/26/2020
10389,San Bernardino,46345.0,8/27/2020
10390,San Bernardino,46553.0,8/28/2020
10391,San Bernardino,46849.0,8/29/2020
10392,San Bernardino,47201.0,8/30/2020
10393,San Bernardino,47370.0,8/31/2020
10394,San Bernardino,47371.0,9/1/2020
10395,San Bernardino,47766.0,9/2/2020
10396,San Bernardino,48165.0,9/3/2020
10397,San Bernardino,48497.0,9/4/2020
10398,San Bernardino,48800.0,9/5/2020
10399,San Bernardino,48923.0,9/6/2020
10400,San Bernardino,49043.0,9/7/2020
10401,San Bernardino,49034.0,9/8/2020
10402,San Bernardino,49264.0,9/9/2020
10403,San Bernardino,49467.0,9/10/2020
10404,San Bernardino,49682.0,9/11/2020
10405,San Bernardino,49945.0,9/12/2020
10406,San Bernardino,49968.0,9/13/2020
10407,San Bernardino,50163.0,9/14/2020
10408,San Bernardino,50333.0,9/15/2020
10409,San Bernardino,50509.0,9/16/2020
10410,San Bernardino,50770.0,9/17/2020
10411,San Bernardino,51106.0,9/18/2020
10412,San Bernardino,51353.0,9/19/2020
10413,San Bernardino,51559.0,9/20/2020
10414,San Bernardino,51654.0,9/21/2020
10415,San Bernardino,51899.0,9/22/2020
10416,San Bernardino,52132.0,9/23/2020
10417,San Bernardino,52455.0,9/24/2020
10418,San Bernardino,52814.0,9/25/2020
10419,San Bernardino,53122.0,9/26/2020
10420,San Bernardino,53127.0,9/27/2020
10421,Stanislaus,5.0,3/18/2020
10422,Stanislaus,7.0,3/19/2020
10423,Stanislaus,7.0,3/20/2020
10424,Stanislaus,7.0,3/21/2020
10425,Stanislaus,8.0,3/22/2020
10426,Stanislaus,10.0,3/23/2020
10427,Stanislaus,13.0,3/24/2020
10428,Stanislaus,14.0,3/25/2020
10429,Stanislaus,15.0,3/26/2020
10430,Stanislaus,16.0,3/27/2020
10431,Stanislaus,17.0,3/28/2020
10432,Stanislaus,19.0,3/29/2020
10433,Stanislaus,28.0,3/30/2020
10434,Stanislaus,28.0,3/31/2020
10435,Stanislaus,29.0,4/1/2020
10436,Stanislaus,40.0,4/2/2020
10437,Stanislaus,48.0,4/3/2020
10438,Stanislaus,51.0,4/4/2020
10439,Stanislaus,51.0,4/5/2020
10440,Stanislaus,72.0,4/6/2020
10441,Stanislaus,83.0,4/7/2020
10442,Stanislaus,86.0,4/8/2020
10443,Stanislaus,93.0,4/9/2020
10444,Stanislaus,101.0,4/10/2020
10445,Stanislaus,119.0,4/11/2020
10446,Stanislaus,117.0,4/12/2020
10447,Stanislaus,132.0,4/13/2020
10448,Stanislaus,136.0,4/14/2020
10449,Stanislaus,174.0,4/15/2020
10450,Stanislaus,185.0,4/16/2020
10451,Stanislaus,201.0,4/17/2020
10452,Stanislaus,216.0,4/18/2020
10453,Stanislaus,221.0,4/19/2020
10454,Stanislaus,228.0,4/20/2020
10455,Stanislaus,235.0,4/21/2020
10456,Stanislaus,247.0,4/22/2020
10457,Stanislaus,254.0,4/23/2020
10458,Stanislaus,273.0,4/24/2020
10459,Stanislaus,276.0,4/25/2020
10460,Stanislaus,294.0,4/26/2020
10461,Stanislaus,316.0,4/27/2020
10462,Stanislaus,330.0,4/28/2020
10463,Stanislaus,374.0,4/29/2020
10464,Stanislaus,378.0,4/30/2020
10465,Stanislaus,384.0,5/1/2020
10466,Stanislaus,388.0,5/2/2020
10467,Stanislaus,411.0,5/3/2020
10468,Stanislaus,422.0,5/4/2020
10469,Stanislaus,430.0,5/5/2020
10470,Stanislaus,434.0,5/6/2020
10471,Stanislaus,466.0,5/7/2020
10472,Stanislaus,487.0,5/8/2020
10473,Stanislaus,491.0,5/9/2020
10474,Stanislaus,498.0,5/10/2020
10475,Stanislaus,507.0,5/11/2020
10476,Stanislaus,515.0,5/12/2020
10477,Stanislaus,521.0,5/13/2020
10478,Stanislaus,533.0,5/14/2020
10479,Stanislaus,540.0,5/15/2020
10480,Stanislaus,546.0,5/16/2020
10481,Stanislaus,566.0,5/17/2020
10482,Stanislaus,572.0,5/18/2020
10483,Stanislaus,582.0,5/19/2020
10484,Stanislaus,584.0,5/20/2020
10485,Stanislaus,602.0,5/21/2020
10486,Stanislaus,616.0,5/22/2020
10487,Stanislaus,625.0,5/23/2020
10488,Stanislaus,634.0,5/24/2020
10489,Stanislaus,651.0,5/25/2020
10490,Stanislaus,663.0,5/26/2020
10491,Stanislaus,675.0,5/27/2020
10492,Stanislaus,684.0,5/28/2020
10493,Stanislaus,698.0,5/29/2020
10494,Stanislaus,712.0,5/30/2020
10495,Stanislaus,738.0,5/31/2020
10496,Stanislaus,758.0,6/1/2020
10497,Stanislaus,772.0,6/2/2020
10498,Stanislaus,780.0,6/3/2020
10499,Stanislaus,806.0,6/4/2020
10500,Stanislaus,842.0,6/5/2020
10501,Stanislaus,858.0,6/6/2020
10502,Stanislaus,905.0,6/7/2020
10503,Stanislaus,956.0,6/8/2020
10504,Stanislaus,993.0,6/9/2020
10505,Stanislaus,1030.0,6/10/2020
10506,Stanislaus,1062.0,6/11/2020
10507,Stanislaus,1092.0,6/12/2020
10508,Stanislaus,1122.0,6/13/2020
10509,Stanislaus,1159.0,6/14/2020
10510,Stanislaus,1253.0,6/15/2020
10511,Stanislaus,1278.0,6/16/2020
10512,Stanislaus,1387.0,6/17/2020
10513,Stanislaus,1495.0,6/18/2020
10514,Stanislaus,1549.0,6/19/2020
10515,Stanislaus,1598.0,6/20/2020
10516,Stanislaus,1688.0,6/21/2020
10517,Stanislaus,1784.0,6/22/2020
10518,Stanislaus,1850.0,6/23/2020
10519,Stanislaus,2039.0,6/24/2020
10520,Stanislaus,2134.0,6/25/2020
10521,Stanislaus,2167.0,6/26/2020
10522,Stanislaus,2262.0,6/27/2020
10523,Stanislaus,2434.0,6/28/2020
10524,Stanislaus,2518.0,6/29/2020
10525,Stanislaus,2605.0,6/30/2020
10526,Stanislaus,2841.0,7/1/2020
10527,Stanislaus,2850.0,7/2/2020
10528,Stanislaus,3021.0,7/3/2020
10529,Stanislaus,3572.0,7/4/2020
10530,Stanislaus,3777.0,7/5/2020
10531,Stanislaus,3983.0,7/6/2020
10532,Stanislaus,4101.0,7/7/2020
10533,Stanislaus,4344.0,7/8/2020
10534,Stanislaus,4633.0,7/9/2020
10535,Stanislaus,4781.0,7/10/2020
10536,Stanislaus,4911.0,7/11/2020
10537,Stanislaus,5177.0,7/12/2020
10538,Stanislaus,5324.0,7/13/2020
10539,Stanislaus,5631.0,7/14/2020
10540,Stanislaus,5777.0,7/15/2020
10541,Stanislaus,6077.0,7/16/2020
10542,Stanislaus,6220.0,7/17/2020
10543,Stanislaus,6344.0,7/18/2020
10544,Stanislaus,6508.0,7/19/2020
10545,Stanislaus,6835.0,7/20/2020
10546,Stanislaus,6984.0,7/21/2020
10547,Stanislaus,7401.0,7/22/2020
10548,Stanislaus,7603.0,7/23/2020
10549,Stanislaus,7861.0,7/24/2020
10550,Stanislaus,7994.0,7/25/2020
10551,Stanislaus,8228.0,7/26/2020
10552,Stanislaus,8288.0,7/27/2020
10553,Stanislaus,8492.0,7/28/2020
10554,Stanislaus,8745.0,7/29/2020
10555,Stanislaus,8890.0,7/30/2020
10556,Stanislaus,9061.0,7/31/2020
10557,Stanislaus,9221.0,8/1/2020
10558,Stanislaus,9277.0,8/2/2020
10559,Stanislaus,9308.0,8/3/2020
10560,Stanislaus,9359.0,8/4/2020
10561,Stanislaus,9408.0,8/5/2020
10562,Stanislaus,9566.0,8/6/2020
10563,Stanislaus,9665.0,8/7/2020
10564,Stanislaus,9963.0,8/8/2020
10565,Stanislaus,10264.0,8/9/2020
10566,Stanislaus,10855.0,8/10/2020
10567,Stanislaus,11592.0,8/11/2020
10568,Stanislaus,11682.0,8/12/2020
10569,Stanislaus,11953.0,8/13/2020
10570,Stanislaus,12379.0,8/14/2020
10571,Stanislaus,12541.0,8/15/2020
10572,Stanislaus,12668.0,8/16/2020
10573,Stanislaus,12745.0,8/17/2020
10574,Stanislaus,12935.0,8/18/2020
10575,Stanislaus,13084.0,8/19/2020
10576,Stanislaus,13120.0,8/20/2020
10577,Stanislaus,13282.0,8/21/2020
10578,Stanislaus,13380.0,8/22/2020
10579,Stanislaus,13483.0,8/23/2020
10580,Stanislaus,13521.0,8/24/2020
10581,Stanislaus,13886.0,8/25/2020
10582,Stanislaus,13964.0,8/26/2020
10583,Stanislaus,14080.0,8/27/2020
10584,Stanislaus,14176.0,8/28/2020
10585,Stanislaus,14479.0,8/29/2020
10586,Stanislaus,14580.0,8/30/2020
10587,Stanislaus,14685.0,8/31/2020
10588,Stanislaus,14784.0,9/1/2020
10589,Stanislaus,14854.0,9/2/2020
10590,Stanislaus,14985.0,9/3/2020
10591,Stanislaus,15074.0,9/4/2020
10592,Stanislaus,15198.0,9/5/2020
10593,Stanislaus,15288.0,9/6/2020
10594,Stanislaus,15343.0,9/7/2020
10595,Stanislaus,15415.0,9/8/2020
10596,Stanislaus,15469.0,9/9/2020
10597,Stanislaus,15509.0,9/10/2020
10598,Stanislaus,15613.0,9/11/2020
10599,Stanislaus,15675.0,9/12/2020
10600,Stanislaus,15759.0,9/13/2020
10601,Stanislaus,15812.0,9/14/2020
10602,Stanislaus,15880.0,9/15/2020
10603,Stanislaus,15897.0,9/16/2020
10604,Stanislaus,15984.0,9/17/2020
10605,Stanislaus,16042.0,9/18/2020
10606,Stanislaus,16109.0,9/19/2020
10607,Stanislaus,16159.0,9/20/2020
10608,Stanislaus,16186.0,9/21/2020
10609,Stanislaus,16231.0,9/22/2020
10610,Stanislaus,16271.0,9/23/2020
10611,Stanislaus,16326.0,9/24/2020
10612,Stanislaus,16381.0,9/25/2020
10613,Stanislaus,16421.0,9/26/2020
10614,Stanislaus,16448.0,9/27/2020
10615,Humboldt,1.0,3/18/2020
10616,Humboldt,1.0,3/19/2020
10617,Humboldt,1.0,3/20/2020
10618,Humboldt,1.0,3/21/2020
10619,Humboldt,1.0,3/22/2020
10620,Humboldt,2.0,3/23/2020
10621,Humboldt,2.0,3/24/2020
10622,Humboldt,3.0,3/25/2020
10623,Humboldt,8.0,3/26/2020
10624,Humboldt,9.0,3/27/2020
10625,Humboldt,9.0,3/28/2020
10626,Humboldt,9.0,3/29/2020
10627,Humboldt,11.0,3/30/2020
10628,Humboldt,18.0,3/31/2020
10629,Humboldt,19.0,4/1/2020
10630,Humboldt,23.0,4/2/2020
10631,Humboldt,34.0,4/3/2020
10632,Humboldt,29.0,4/4/2020
10633,Humboldt,29.0,4/5/2020
10634,Humboldt,37.0,4/6/2020
10635,Humboldt,40.0,4/7/2020
10636,Humboldt,40.0,4/8/2020
10637,Humboldt,36.0,4/9/2020
10638,Humboldt,36.0,4/10/2020
10639,Humboldt,38.0,4/11/2020
10640,Humboldt,43.0,4/12/2020
10641,Humboldt,44.0,4/13/2020
10642,Humboldt,44.0,4/14/2020
10643,Humboldt,47.0,4/15/2020
10644,Humboldt,47.0,4/16/2020
10645,Humboldt,52.0,4/17/2020
10646,Humboldt,52.0,4/18/2020
10647,Humboldt,53.0,4/19/2020
10648,Humboldt,53.0,4/20/2020
10649,Humboldt,53.0,4/21/2020
10650,Humboldt,53.0,4/22/2020
10651,Humboldt,53.0,4/23/2020
10652,Humboldt,53.0,4/24/2020
10653,Humboldt,53.0,4/25/2020
10654,Humboldt,53.0,4/26/2020
10655,Humboldt,52.0,4/27/2020
10656,Humboldt,53.0,4/28/2020
10657,Humboldt,53.0,4/29/2020
10658,Humboldt,54.0,4/30/2020
10659,Humboldt,54.0,5/1/2020
10660,Humboldt,54.0,5/2/2020
10661,Humboldt,54.0,5/3/2020
10662,Humboldt,54.0,5/4/2020
10663,Humboldt,54.0,5/5/2020
10664,Humboldt,54.0,5/6/2020
10665,Humboldt,54.0,5/7/2020
10666,Humboldt,54.0,5/8/2020
10667,Humboldt,55.0,5/9/2020
10668,Humboldt,56.0,5/10/2020
10669,Humboldt,56.0,5/11/2020
10670,Humboldt,58.0,5/12/2020
10671,Humboldt,58.0,5/13/2020
10672,Humboldt,59.0,5/14/2020
10673,Humboldt,60.0,5/15/2020
10674,Humboldt,69.0,5/16/2020
10675,Humboldt,70.0,5/17/2020
10676,Humboldt,70.0,5/18/2020
10677,Humboldt,72.0,5/19/2020
10678,Humboldt,73.0,5/20/2020
10679,Humboldt,79.0,5/21/2020
10680,Humboldt,80.0,5/22/2020
10681,Humboldt,80.0,5/23/2020
10682,Humboldt,81.0,5/24/2020
10683,Humboldt,81.0,5/25/2020
10684,Humboldt,81.0,5/26/2020
10685,Humboldt,86.0,5/27/2020
10686,Humboldt,97.0,5/28/2020
10687,Humboldt,98.0,5/29/2020
10688,Humboldt,98.0,5/30/2020
10689,Humboldt,98.0,5/31/2020
10690,Humboldt,98.0,6/1/2020
10691,Humboldt,101.0,6/2/2020
10692,Humboldt,103.0,6/3/2020
10693,Humboldt,109.0,6/4/2020
10694,Humboldt,111.0,6/5/2020
10695,Humboldt,112.0,6/6/2020
10696,Humboldt,112.0,6/7/2020
10697,Humboldt,112.0,6/8/2020
10698,Humboldt,113.0,6/9/2020
10699,Humboldt,112.0,6/10/2020
10700,Humboldt,113.0,6/11/2020
10701,Humboldt,105.0,6/12/2020
10702,Humboldt,104.0,6/13/2020
10703,Humboldt,105.0,6/14/2020
10704,Humboldt,105.0,6/15/2020
10705,Humboldt,105.0,6/16/2020
10706,Humboldt,105.0,6/17/2020
10707,Humboldt,106.0,6/18/2020
10708,Humboldt,106.0,6/19/2020
10709,Humboldt,108.0,6/20/2020
10710,Humboldt,108.0,6/21/2020
10711,Humboldt,110.0,6/22/2020
10712,Humboldt,110.0,6/23/2020
10713,Humboldt,117.0,6/24/2020
10714,Humboldt,121.0,6/25/2020
10715,Humboldt,126.0,6/26/2020
10716,Humboldt,127.0,6/27/2020
10717,Humboldt,128.0,6/28/2020
10718,Humboldt,130.0,6/29/2020
10719,Humboldt,133.0,6/30/2020
10720,Humboldt,134.0,7/1/2020
10721,Humboldt,138.0,7/2/2020
10722,Humboldt,143.0,7/3/2020
10723,Humboldt,144.0,7/4/2020
10724,Humboldt,147.0,7/5/2020
10725,Humboldt,148.0,7/6/2020
10726,Humboldt,150.0,7/7/2020
10727,Humboldt,162.0,7/8/2020
10728,Humboldt,166.0,7/9/2020
10729,Humboldt,168.0,7/10/2020
10730,Humboldt,174.0,7/11/2020
10731,Humboldt,174.0,7/12/2020
10732,Humboldt,174.0,7/13/2020
10733,Humboldt,175.0,7/14/2020
10734,Humboldt,181.0,7/15/2020
10735,Humboldt,184.0,7/16/2020
10736,Humboldt,185.0,7/17/2020
10737,Humboldt,189.0,7/18/2020
10738,Humboldt,195.0,7/19/2020
10739,Humboldt,194.0,7/20/2020
10740,Humboldt,198.0,7/21/2020
10741,Humboldt,201.0,7/22/2020
10742,Humboldt,208.0,7/23/2020
10743,Humboldt,210.0,7/24/2020
10744,Humboldt,212.0,7/25/2020
10745,Humboldt,214.0,7/26/2020
10746,Humboldt,218.0,7/27/2020
10747,Humboldt,218.0,7/28/2020
10748,Humboldt,221.0,7/29/2020
10749,Humboldt,228.0,7/30/2020
10750,Humboldt,229.0,7/31/2020
10751,Humboldt,232.0,8/1/2020
10752,Humboldt,232.0,8/2/2020
10753,Humboldt,234.0,8/3/2020
10754,Humboldt,241.0,8/4/2020
10755,Humboldt,249.0,8/5/2020
10756,Humboldt,266.0,8/6/2020
10757,Humboldt,274.0,8/7/2020
10758,Humboldt,277.0,8/8/2020
10759,Humboldt,279.0,8/9/2020
10760,Humboldt,277.0,8/10/2020
10761,Humboldt,283.0,8/11/2020
10762,Humboldt,281.0,8/12/2020
10763,Humboldt,281.0,8/13/2020
10764,Humboldt,294.0,8/14/2020
10765,Humboldt,301.0,8/15/2020
10766,Humboldt,301.0,8/16/2020
10767,Humboldt,302.0,8/17/2020
10768,Humboldt,315.0,8/18/2020
10769,Humboldt,316.0,8/19/2020
10770,Humboldt,318.0,8/20/2020
